,skid,cell_type,idx,name,name_noside,side,annotated_name
1860,15548694,sensory,2753.0,AN-R-Sens-B1-ACa-10,ANSens-B1-ACa-10,right,enteric
1861,15564807,sensory,1355.0,AN-R-Sens-B1-AVa-22,ANSens-B1-AVa-22,right,enteric
1862,15586536,sensory,2601.0,AN-R-Sens-B1-ACa-11,ANSens-B1-ACa-11,right,enteric
1863,15573381,sensory,2762.0,AN-R-Sens-B1-ACa-12,ANSens-B1-ACa-12,right,enteric
1864,19037563,sensory,2934.0,v'td_vnc_a4r,v'td_vnc_a4,right,respiratory
1865,15640724,sensory,529.0,MN-R-Sens-B3-VM-11,MNSens-B3-VM-11,right,gustatory-pharyngeal
1866,7331555,sensory,1872.0,v'td_a6r (Abdominal Sensory),v'td_a6r ,right,respiratory
1867,5382876,sensory,332.0,v'td_a3r (Abdominal Sensory),v'td_a3r ,right,respiratory
1868,2432564,PN,2083.0,SEZ-IN-A01-right,SEZ-IN-A01,right,enteric 2nd_order PN
1869,12178825,sensory,1019.0,v'td_vnc_a6r,v'td_vnc_a6,right,respiratory
1870,4061049,sensory,1712.0,v'td_vnc_a5r,v'td_vnc_a5,right,respiratory
1871,15575327,sensory,1191.0,AN-R-Sens-B1-AVa-26,ANSens-B1-AVa-26,right,enteric
1872,15543394,sensory,2730.0,AN-R-Sens-B1-AVa-31,ANSens-B1-AVa-31,right,enteric
1873,4700078,PN,611.0,mPN iACT B2 right,mPN iACT B2,right,mPN; mPN iACT B2; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; thermo-warm 2nd_order PN
1874,4679139,PN,2413.0,mPN iACT A2 right,mPN iACT A2,right,mPN; mPN iACT A2; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
1875,1591351,PN,1420.0,GB: right,GB:,right,FFN-30; gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
1876,16735586,PN,2415.0,mPN iACT B3 right,mPN iACT B3,right,mPN; mPN iACT B3; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN
1877,7503199,PN,1557.0,mPN iACT C1 right,mPN iACT C1,right,mPN; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
1878,4324898,PN,2945.0,mPN seahorse right,mPN seahorse,right,mPN; mPN seahorse; mPN; olfactory 2nd_order PN
1879,8812078,LN,2833.0,MIXED crinkled right; BLAd ant med 2 meets Larderet neuron 8812079,MIXED crinkled; BLAd ant med 2 meets Larderet neuron 8812079,right,no official annotation
1880,4391978,PN,958.0,mPN iACT C2 right,mPN iACT C2,right,mPN; Multiglomerular PN 3; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
1881,8069432,PN,2406.0,AD:BAmd1 v 3_Kathak_left,AD:BAmd1 v 3_Kathak,right,LHN-22; CN-58; gustatory-external 2nd_order PN
1882,17132009,other,2226.0,BLVp12 sickle 1 right,BLVp12 sickle 1,right,no official annotation
1883,4327684,PN,1666.0,mPN iACT A3 right,mPN iACT A3,right,mPN; FFN-21; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; thermo-warm 2nd_order PN
1884,13858824,PN,1594.0,KS PN right,KS PN,right,PN; gustatory-external 2nd_order PN
1885,18598859,LN,909.0,Giant-step right,Giant-step,right,no official annotation
1886,10990803,PN,1110.0,mPN iACT VUM R,mPN iACT VUM,right,mPN; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN
1887,4876704,other,779.0,PN in Olfactory Bundle 1 right,PN in Olfactory Bundle 1,right,Unknown PN 1
1888,14154154,pre-DN-SEZ,4.0,cypress right,cypress,right,mPN
1889,3538129,PN,2609.0,mPN D right,mPN D,right,mPN; mPN D; mPN; olfactory 2nd_order PN
1890,11543212,PN,2666.0,mPN iACT bilateral LOWER right,mPN iACT bilateral LOWER,right,mPN; mPN iACT bilateral LOWER; Multiglomerular PN 2; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN
1891,10160250,PN,494.0,mPN BAmd1-g left,mPN BAmd1-g,right,mPN; Multiglomerular PN 5; olfactory 2nd_order PN; gustatory-external 2nd_order PN
1892,4311586,PN,1453.0,AE:BAmd2 r bilateral_right,AE:BAmd2 bilateral,right,LHN-19; CN-55; gustatory-external 2nd_order PN
1893,6143930,pre-DN-VNC,1328.0,CSD right,CSD,right,no official annotation
1894,11714576,pre-DN-VNC,1343.0,Weird PN to LH Right,Weird PN to LH,right,no official annotation
1895,16884962,DN-SEZ,1204.0,DPMpl12 tall 2 right,DPMpl12 tall 2,right,no official annotation
1896,11905911,DN-VNC,1437.0,CM4-dm Switcheroo 1 right; CM4 dor ant 12 DNs,CM4-dm Switcheroo 1; CM4 dor ant 12 DNs,right,no official annotation
1897,19857577,pre-DN-VNC,2661.0,BLVa_t ascending lateral 1 right,BLVa_t ascending lateral 1,right,no official annotation
1898,8257672,ascending,2768.0,VLEL9_a1r,VLEL9_a1,right,unknown modality
1899,14531828,ascending,712.0,a05g_a1r,a05g_a1,right,mechano-Ch
1900,7573476,DN-SEZ,1592.0,CP descending contralateral 3 right,CP descending contralateral 3,right,no official annotation
1901,2619565,ascending,1927.0,A00c_a5r,A00c_a5,right,A00c_a5; noci
1902,7627878,sensory,2390.0,v'td_a1r,v'td_a1,right,respiratory
1903,5108525,ascending,752.0,A08h_a1r right,A08h_a1r,right,noci
1904,6125806,DN-VNC,1709.0,CM4-dm Switcheroo 3 right; DPMpm b 6; CM4 dor pos 6 TODO DNs,CM4-dm Switcheroo 3; DPMpm b 6; CM4 dor pos 6 TODO DNs,right,no official annotation
1905,2552701,sensory,1791.0,Rh5PR-4;right,Rh5PR-4,right,visual
1906,16278312,ascending,2398.0,A09 Contra Brain Projection_a1r,A09 Contra Brain Projection_a1,right,unknown modality
1907,7555204,sensory,2193.0,Rh6PR-2;right,Rh6PR-2,right,visual
1908,10959064,pre-DN-VNC,1190.0,BAla34 Ipsilateral Hook right,BAla34 Ipsilateral Hook,right,no official annotation
1909,7568455,sensory,1470.0,Rh5PR-5;right,Rh5PR-5,right,visual
1910,7184082,ascending,856.0,A08x_a1r,A08x_a1,right,mechano-Ch
1911,10949030,ascending,2643.0,A08j2_a1r,A08j2_a1,right,unknown modality
1912,3732322,DN-SEZ,227.0,SEZ-IN-32-right,SEZ-IN-32,right,no official annotation
1913,15599768,DN-SEZ,2878.0,BAmas12 contra right,BAmas12 contra,right,no official annotation
1914,15606918,sensory,2267.0,MN-R-Sens-B2-VM-04,MNSens-B2-VM-04,right,gustatory-external
1915,10263287,DN-SEZ,2731.0,SEZ-IN-07-right,SEZ-IN-07,right,no official annotation
1916,15610387,sensory,1578.0,MN-R-Sens-B2-VM-08,MNSens-B2-VM-08,right,gustatory-external
1917,15564706,sensory,1474.0,AN-R-Sens-B1-AVa-24,ANSens-B1-AVa-24,right,enteric
1918,4541081,DN-SEZ,1642.0,BAmas12_dor center output 2 right,BAmas12_dor center output 2,right,no official annotation
1919,15615305,sensory,1119.0,MN-R-Sens-B2-VM-11,MNSens-B2-VM-11,right,gustatory-external
1920,15532105,sensory,1730.0,AN-R-Sens-B2-AVa-24 (PPS mechano),ANSens-B2-AVa-24 ,right,gustatory-pharyngeal
1921,15574941,sensory,1203.0,AN-R-Sens-B1-AVa-34,ANSens-B1-AVa-34,right,enteric
1922,9748269,sensory,1781.0,AN-R-Sens-B1-AVa-18,ANSens-B1-AVa-18,right,enteric
1923,16442344,sensory,2942.0,AN-R-Sens-B1-AVa-20,ANSens-B1-AVa-20,right,enteric
1924,15543068,sensory,1163.0,AN-R-Sens-B1-AVa-21,ANSens-B1-AVa-21,right,enteric
1925,12704360,RGN,666.0,CA-LP-1_right,CA-LP-1,right,no official annotation
1926,3002410,PN,492.0,Upper Looping PN Right - AVM004 (BAla1/2),Upper Looping PN - AVM004 ,right,Thermo PN 7; tPN; thermo-cold 2nd_order PN
1927,8480418,LN,244.0,OLP4;right,OLP4,right,no official annotation
1928,7874184,PN,2260.0,LN1;right,LN1,right,Pdf-LaNs; visual 2nd_order PN
1929,7589765,DN-VNC,574.0,CP descending contralateral 1 right,CP descending contralateral 1,right,no official annotation
1930,8247641,LN,1837.0,ChalOLP;right,ChalOLP,right,no official annotation
1931,2512602,PN,1664.0,LN2;right,LN2,right,Pdf-LaNs; visual 2nd_order PN
1932,2775707,PN,1776.0,LN4;right,LN4,right,Pdf-LaNs; visual 2nd_order PN
1933,2775943,PN,2137.0,LN3;right,LN3,right,Pdf-LaNs; visual 2nd_order PN
1934,7897051,LN,1015.0,GlulOLP;right,GlulOLP,right,no official annotation
1935,9637388,LHN,61.0,Tel-like 3; BLVp1 7 right,Tel-like 3; BLVp1 7,right,noci 2nd_order PN
1936,11271082,pre-DN-VNC,322.0,BLAv12 bilateral 2 right,BLAv12 bilateral 2,right,no official annotation
1937,9530532,PN-somato,2521.0,Basal Tel-like 8 right,Basal Tel-like 8,right,noci 2nd_order PN
1938,8805777,PN-somato,1032.0,BLDc A00c pointer 2 right; BPL local 1 R,BLDc A00c pointer 2; BPL local 1,right,noci 2nd_order PN
1939,16433177,PN-somato,1143.0,Basal Tel-like 4 right,Basal Tel-like 4,right,mechano-Ch 2nd_order PN
1940,8979434,pre-DN-SEZ,358.0,DPlal simple bilateral 7 right,DPlal simple bilateral 7,right,no official annotation
1941,15023987,pre-DN-VNC,141.0,BLAvm bilateral neuron 2 right,BLAvm bilateral neuron 2,right,no official annotation
1942,17777259,LHN,2857.0,n_down pOLP&PVL09-2 right,n_down pOLP&PVL09-2,right,noci 2nd_order PN; mechano-Ch 2nd_order PN
1943,8229118,PN-somato,2227.0,Basal Tel-like 1 right,Basal Tel-like 1,right,noci 2nd_order PN; mechano-Ch 2nd_order PN
1944,8715940,other,1532.0,BLAv12_lat pointer 3 right; BLAv2 ant 1 ven neuron 8715941,BLAv12_lat pointer 3; BLAv2 ant 1 ven neuron 8715941,right,no official annotation
1945,14762026,PN-somato,2333.0,DALl1 11 right,DALl1 11,right,mechano-Ch 2nd_order PN
1946,9241349,PN-somato,1827.0,DPlal simple bilateral 1 right; Tel-like 4? with anterior cell body,DPlal simple bilateral 1; Tel-like 4? with anterior cell body,right,noci 2nd_order PN; mechano-Ch 2nd_order PN
1947,4130960,PN-somato,2537.0,Local Crescent right,Local Crescent,right,mechano-Ch 2nd_order PN
1948,2772093,pre-DN-VNC,32.0,BLVa hook 1 right,BLVa hook 1,right,no official annotation
1949,10725068,pre-DN-VNC,2346.0,MIXED local right; BLVa12 a 3,MIXED local; BLVa12 a 3,right,no official annotation
1950,20106468,other,1560.0,BLVp1 bilateral 5 right,BLVp1 bilateral 5,right,no official annotation
1951,20443420,PN-somato,1527.0,Tel-like 5 right,Tel-like 5,right,Tel5; noci 2nd_order PN
1952,9202326,PN-somato,1905.0,Basal Tel-like 6 right,Basal Tel-like 6,right,noci 2nd_order PN
1953,9422291,PN-somato,1208.0,Basal Tel-like 7 right,Basal Tel-like 7,right,noci 2nd_order PN; mechano-Ch 2nd_order PN
1954,15679639,PN-somato,1157.0,above BPL toward anterior Right,above BPL toward anterior,right,mechano-Ch 2nd_order PN
1955,11029851,PN-somato,1285.0,BLVp1 bilateral 2 right,BLVp1 bilateral 2,right,mechano-Ch 2nd_order PN
1956,13841523,pre-DN-VNC,2778.0,BLAv12_lat pointer 2 right,BLAv12_lat pointer 2,right,no official annotation
1957,7971031,LHN,87.0,PVL005 1 right,PVL005 1,right,Thermo PN 1; Thermo PN 6
1958,2776773,LN,2023.0,3rd Thermo Right - ADL022,3rd Thermo - ADL022,right,no official annotation
1959,8138616,LHN,77.0,DN1-1 - PDL007 #2 right,DN1-1 - PDL007 #2,right,no official annotation
1960,17360593,LHN,2556.0,AF3 right,AF3,right,no official annotation
1961,10684539,other,2729.0,BLP12 claw 2 right; BLP12 a 7,BLP12 claw 2; BLP12 a 7,right,no official annotation
1962,21664445,LN,1224.0,3rd-order Thermo right,3rd-order Thermo,right,no official annotation
1963,10682411,other,2686.0,BLP12 claw 3 right; BLP12 a 4,BLP12 claw 3; BLP12 a 4,right,no official annotation
1964,7020344,PN,2166.0,handlebar-like 4 right,handlebar-like 4,right,Gustatory PN 3; gustatory-external 2nd_order PN
1965,3756659,PN,1112.0,PN Only Connects To Togethers Right,PN Only Connects To Togethers,right,Thermo PN 5; tPN; thermo-cold 2nd_order PN
1966,8842220,LHN,217.0,BLAd lat 1 neuron 8842221_sibling right,BLAd lat 1 neuron 8842221_sibling,right,no official annotation
1967,10293348,LHN,441.0,Chong right,Chong,right,no official annotation
1968,8717219,PN,1669.0,5thLN;right,5thLN,right,vPN; visual 2nd_order PN
1969,9291938,LHN,1913.0,BLVa12 local 2 right,BLVa12 local 2,right,no official annotation
1970,9808146,LN,2388.0,AF13: 3rd-order Thermo (possible PVL005 )4 Right,AF13: 3rd-order Thermo 4,right,no official annotation
1971,10681487,other,2741.0,BLP12 claw 1 right; BLP12 a 3,BLP12 claw 1; BLP12 a 3,right,no official annotation
1972,4127707,LHN,1275.0,PPLV - 2 Right (maybe PVL014c); BLP34 a 7,PPLV - 2 ; BLP34 a 7,right,no official annotation
1973,2914206,LHN,1825.0,DN1-1 - PDL007 right ,DN1-1 - PDL007 ,right,no official annotation
1974,8943485,pre-DN-SEZ,283.0,BLVa34 local neuron right; BLVa34 a 6 right,BLVa34 local neuron; BLVa34 a 6,right,no official annotation
1975,8670503,LHN,1544.0,DPLm2 gnarled right,DPLm2 gnarled,right,no official annotation
1976,2921933,LN,2531.0,V1: possible PVL005 - 3 Right,V1: possible PVL005 - 3,right,no official annotation
1977,9275210,LN,944.0,PVL005 - 2 Right (V1); BLVa34 a 11,PVL005 - 2 ; BLVa34 a 11,right,Thermo PN 1; Thermo PN 6
1978,3869488,PN,662.0,Suckerfish PN right,Suckerfish PN,right,PN; tPN; gustatory-external 2nd_order PN; thermo-cold 2nd_order PN
1979,4101295,LN,1908.0,AF8: PDL_right_sibling,AF8: PDL_sibling,right,no official annotation
1980,4152020,other,600.0,from upper looping PN - peptidergic right,from upper looping PN - peptidergic,right,Multiglomerular PN 6
1981,16515871,PN,864.0,mPN cobra right,mPN cobra,right,mPN; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN
1982,5835799,KC,1293.0,KC22,KC22,right,KC
1983,9556700,KC,915.0,KC78,KC78,right,KC
1984,10056280,KC,602.0,KC96,KC96,right,KC
1985,8850802,KC,2001.0,KC65;_42a right,KC65;_42a,right,KC
1986,5836163,KC,2813.0,KC25,KC25,right,KC
1987,9766793,KC,1155.0,KC86,KC86,right,KC
1988,9796812,KC,56.0,KC90,KC90,right,KC
1989,16850888,KC,679.0,KC73,KC73,right,KC
1990,7868195,KC,2892.0,KC39,KC39,right,KC
1991,9609048,KC,2502.0,KC82,KC82,right,KC
1992,4230739,KC,618.0,KC13,KC13,right,KC
1993,4444354,KC,303.0,KC17,KC17,right,KC
1994,3347708,KC,628.0,KC2,KC2,right,KC
1995,5051342,KC,693.0,KC21,KC21,right,KC
1996,8413663,KC,1835.0,KC49,KC49,right,KC
1997,4241192,KC,1641.0,KC14,KC14,right,KC
1998,8066542,KC,2224.0,KC42,KC42,right,KC
1999,4230061,KC,57.0,KC12,KC12,right,KC
2000,4227304,KC,1121.0,KC10,KC10,right,KC
2001,11813287,KC,697.0,KC100,KC100,right,KC
2002,5836206,KC,1366.0,KC28,KC28,right,KC
2003,5836197,KC,2727.0,KC27,KC27,right,KC
2004,7786053,KC,2288.0,KC34,KC34,right,KC
2005,5019924,KC,464.0,KC20,KC20,right,KC
2006,5836035,KC,1335.0,KC24,KC24,right,KC
2007,3844961,PN,1132.0,l1 right; (old) I of GPhN right (ipsilateral PN to bilateral LH),l1; ,right,gustatory-external 2nd_order PN
2008,1591270,pre-DN-VNC,1384.0,Nag right,Nag,right,no official annotation
2009,15636958,pre-DN-SEZ,2545.0,DPLal 4 R,DPLal 4,right,no official annotation
2010,5734134,other,2696.0,BAmd1 bilateral right,BAmd1 bilateral,right,no official annotation
2011,20370716,other,661.0,DPL Lander-like right,DPL Lander-like,right,no official annotation
2012,17658927,other,1516.0,CPa 3 right,CPa 3,right,no official annotation
2013,17324637,other,1745.0,BLDc gnarly right,BLDc gnarly,right,no official annotation
2014,8065380,other,300.0,ASB Digest right,ASB Digest,right,no official annotation
2015,16335254,pre-DN-VNC,2642.0,DALcm_r; DALcm12 m lat 2,DALcm_r; DALcm12 m lat 2,right,no official annotation
2016,11788830,PN,961.0,BAlc_post I right,BAlc_post I,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2017,18248435,other,649.0,ASB Lonely right,ASB Lonely,right,no official annotation
2018,17654617,PN,2265.0,BLAvm potential PN right; ASB TODO from gPN 7 right,BLAvm potential PN; ASB TODO from gPN 7,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2019,8349553,LHN,783.0,Ivy right,Ivy,right,no official annotation
2020,16131474,LHN,1330.0,SY: weak on PVL09 & MBE24 (LNM_downstream3)_right,SY: weak on PVL09 & MBE24 ,right,no official annotation
2021,3272218,other,2168.0,DM-NPF_conn4_right,DM-NPF_conn4,right,no official annotation
2022,13046354,other,2437.0,DPLm ant 1 right,DPLm ant 1,right,no official annotation
2023,9643439,pre-DN-VNC,2366.0,DPlal outer bilateral 2 right,DPlal outer bilateral 2,right,no official annotation
2024,15829660,PN,1890.0,PN of GPhN to LH; in mACT(?) right,PN of GPhN to LH; in mACT,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2025,17326218,PN-somato,1182.0,PL: Pair 1_down pvl09_right,PL: Pair 1_down pvl09,right,noci 2nd_order PN
2026,8124177,PN,1931.0,pOLP;right,pOLP,right,vPN; visual 2nd_order PN
2027,5585799,LHN,703.0,LQ: TO REVIEW_right,LQ: TO REVIEW,right,no official annotation
2028,5038920,DN-SEZ,1217.0,MBE - Input of Hugin RG Candidates right 1 - paired with #5688091,MBE - Input of Hugin RG Candidates 1 - paired with #5688091,right,no official annotation
2029,15588389,LHN,1671.0,ASB B1 right 9 ,ASB B1 9 ,right,no official annotation
2030,8932110,other,295.0,Cheech right,Cheech,right,no official annotation
2031,3913613,LN,1631.0,Horseshoe Bilateral right,Horseshoe Bilateral,right,no official annotation
2032,8270683,PN,1696.0,nc2;right,nc2,right,vPN; visual 2nd_order PN
2033,16295025,LN,1823.0,US1: Claw_right,US1: Claw,right,LHN-6
2034,10167078,PN,2192.0,mPN iACT B1_right,mPN iACT B1,right,mPN; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN
2035,9539868,PN,382.0,PVL09 right,PVL09,right,vPN; visual 2nd_order PN
2036,13858797,LHN,2095.0,Oval 42a_right,Oval 42a,right,LHN-9; CN-45
2037,8177199,LHN,1018.0,SP2-1;right,SP2-1,right,no official annotation
2038,17822238,LN,19.0,AG:DL-LH_cand7_right; BLVa12 a 2,AG:DL-LH_cand7; BLVa12 a 2,right,CN-2
2039,11178891,LN,684.0,LH bilateral axon 4_right; BLVa12 b 4,LH bilateral axon 4; BLVa12 b 4,right,LHN-10; CN-46
2040,8565131,LHN,1145.0,Nest_right,Nest,right,LHN-21; CN-57
2041,4119387,PN,2126.0,mPN iACT A1 right,mPN iACT A1,right,mPN; Multiglomerular PN 7; mPN; olfactory 2nd_order PN; gustatory-external 2nd_order PN; thermo-warm 2nd_order PN
2042,13803032,LHN,857.0,Projection from LH 2_right,Projection from LH 2,right,LHN-15; CN-51
2043,16485079,LN,2850.0,LH bilateral axon 2 MB_right; BLVa12 b 3,LH bilateral axon 2 MB; BLVa12 b 3,right,Multiglomerular PN 4; LHN-11; CN-47
2044,16070049,LHN,2849.0,TR ; Down_pvl09_right,TR ; Down_pvl09,right,CN-1
2045,3913629,LHN,443.0,Projection from LH 1_right,Projection from LH 1,right,LHN-14; CN-50
2046,17671219,LN,2866.0,PVM_42a_LH_right,PVM_42a_LH,right,LHN-13; CN-49
2047,9525492,KC,369.0,KC76,KC76,right,KC
2048,5835815,KC,1381.0,KC23,KC23,right,KC
2049,9531722,KC,756.0,KC77,KC77,right,KC
2050,7840203,KC,2212.0,KC38,KC38,right,KC
2051,7829784,KC,2743.0,KC36,KC36,right,KC
2052,7828725,KC,1576.0,KC35,KC35,right,KC
2053,7690945,KC,1834.0,KC33,KC33,right,KC
2054,8891315,KC,2458.0,KC66,KC66,right,KC
2055,8559607,KC,89.0,KC54,KC54,right,KC
2056,4414426,KC,1427.0,KC15,KC15,right,KC
2057,5836387,KC,2034.0,KC29,KC29,right,KC
2058,5836181,KC,2118.0,KC26,KC26,right,KC
2059,9809626,KC,1889.0,KC91,KC91,right,KC
2060,3587612,KC,1485.0,KC7,KC7,right,KC
2061,7891312,KC,2106.0,KC40,KC40,right,KC
2062,9813188,KC,1213.0,KC92,KC92,right,KC
2063,8274902,KC,37.0,KC48,KC48,right,KC
2064,9889095,KC,2297.0,KC94,KC94,right,KC
2065,9897223,KC,1460.0,KC95,KC95,right,KC
2066,9585145,LHN,740.0,GX; Right ,GX; ,right,no official annotation
2067,2920554,LN,1061.0,cpld-- downtoDN1 right,cpld-- downtoDN1,right,PL-5
2068,16188942,PN,1299.0,MBE29b? 2 right,MBE29b? 2,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2069,5592307,PN,1810.0,BAmas12 dor 12 d right,BAmas12 dor 12 d,right,FFN-37; gustatory-pharyngeal 2nd_order PN
2070,12842593,PN,2586.0,BAmas SOG MBE2_l right,BAmas SOG MBE2_l,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2071,15639331,pre-DN-SEZ,1858.0,MB2IN-161 right alternative,MB2IN-161 alternative,right,no official annotation
2072,13045287,other,1505.0,DPLc post intlat 1 Right,DPLc post intlat 1,right,no official annotation
2073,17980698,other,274.0,ASB Pointer right,ASB Pointer,right,no official annotation
2074,4128002,PN-somato,1408.0,Posterior Ventral neuron right,Posterior Ventral neuron,right,noci 2nd_order PN
2075,16297403,PN,689.0,MBE29a? 1 right,MBE29a? 1,right,gustatory-external 2nd_order PN; gustatory-pharyngeal 2nd_order PN
2076,16720240,KC,416.0,KC72,KC72,right,KC
2077,6218461,PN,1622.0,I of GPhN right; (old) I1 right --- BAlc post lat ven #4 ACT comm neuron 6218462,I of GPhN;  I1 --- BAlc post lat ven #4 ACT comm neuron 6218462,right,gustatory-external 2nd_order PN
2078,19718010,ascending,1323.0,A09 (ASB SOG-LH Dense Core)_a1r,A09 _a1,right,unknown modality
2079,18341449,other,2618.0,BLVa12 local brush right,BLVa12 local brush,right,no official annotation
2080,8193545,other,619.0,BLP34 interneuron X-FORCED right ,BLP34 interneuron X-FORCED ,right,no official annotation
2081,13722516,LHN,530.0,BLAv12 2 right,BLAv12 2,right,no official annotation
2082,8544824,other,448.0,BLP claw 3 right,BLP claw 3,right,no official annotation
2083,9845997,other,1705.0,UNK crinkled 2 right,UNK crinkled 2,right,no official annotation
2084,9806510,other,1201.0,BLA brancher right; Nest to telegoro,BLA brancher; Nest to telegoro,right,no official annotation
2085,18302665,pre-DN-VNC,1101.0,BLVa hook 2 right,BLVa hook 2,right,no official annotation
2086,9800178,LN,527.0,SNeuron CPLd right,SNeuron CPLd,right,no official annotation
2087,17591687,LHN,2693.0,3rd Thermo - to peduncle #2 right,3rd Thermo - to peduncle #2,right,no official annotation
2088,2920061,LN,12.0,DPLc_ant_lat bilateral right; DN2-1R (ASB TODO A2 11),DPLc_ant_lat bilateral; DN2-1R ,right,PL-4
