id,supervoxel_id,composite_cell_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941517695660,76001336826690130,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941446655252,76282811736748077,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941617063551,76282811736762157,AN07B041,ascending,AN07B041,right,-27.086829166607256,14.423005688246828,AN_09,#EF9334
720575941554198555,76071705503979247,AN01A049,ascending,AN01A049,right,12.759648341937666,9.913288700636965,AN_25,#FAC240
720575941625223306,76001336760067092,AN07B049,ascending,AN07B049,left,-31.653918247417803,14.129585850295168,AN_04,#F35438
720575941407465902,76071705503729355,SNxx27,sensory_ascending,SNxx27,right,NA,NA,NA,NA
720575941613168915,76282811736733787,SApp10,sensory_ascending,SApp10,left,NA,NA,NA,NA
720575941500839147,76212443059227078,DNge111,descending,DNge111,right,-18.34146402378499,10.594623196181399,DN_07,#5BB86E
720575941407235502,76142074248444488,AN08B098,ascending,AN08B098,left,8.354218501849775,8.051972973403078,AN_25,#FAC240
720575941556199652,76212443059298717,DNge115,descending,DNge115,right,-31.80166337986409,20.154746639784914,DN_09,#EF9334
720575941552999707,76142074315155738,AN_4_None,ascending,AN_4_None,right,NA,NA,NA,NA
720575941653538065,76212442992187073,AN05B078,ascending,AN05B078,right,24.40810110072673,1.4583355069724142,AN_19,#79B2E0
720575941477003825,76142074248284428,ANXXX084,ascending,ANXXX084,right,17.33029462794841,-15.602299106064695,AN_16,#C4B39C
720575941506486437,76071705503896703,AN05B067,ascending,AN05B067,left,18.377377528949385,2.0054722905722677,AN_21,#672775
720575941578442741,76071705436541163,AN12B076,ascending,AN12B076,left,12.10385896663249,-6.154170882645506,AN_15,#61BAE7
720575941436259602,76282811870557433,DNge017,descending,DNge017,left,-23.539921741680498,2.063193428572756,DN_02,#F96A3C
720575941514846713,76212443059677323,AN06A095,ascending,AN06A095,right,-22.81606767673909,16.084508526381594,AN_09,#EF9334
720575941390308246,76001336760067070,DNge118,descending,DNge118,left,-29.252600650982256,10.803290951308352,DN_04,#F35438
720575941430630392,76001336760032765,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941654376916,75648049661908644,DNg106,descending,DNg106,right,-16.60108087559163,7.6904646039572775,DN_07,#5BB86E
720575941573970831,76072461485271561,AN07B062,ascending,AN07B062,left,5.706824321551924,7.450425732192141,AN_24,#41A4D5
720575941551414170,76282811736674127,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941651866901,76071705504337149,DNge118,descending,DNge118,left,-29.252600650982256,10.803290951308352,DN_04,#F35438
720575941472554336,76212442992768342,AN08B099,ascending,AN08B099,right,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941512837452,76212442992756258,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941685783158,76001336827278771,AN19B101,ascending,AN19B101,left,-20.697884540752764,21.406076061781985,AN_08,#D73029
720575941644253857,76285354491333421,AN12B060,ascending,AN12B060,right,-0.22850493689000106,-20.513067614975828,AN_11,#EFB135
720575941555384868,76142074180681465,AN01B018,ascending,AN01B018,right,28.98027898768962,-13.596707713547605,AN_18,#E92F2F
720575941594630001,76425404650593007,AN08B095,ascending,AN08B095,right,16.49830533961833,4.585257637557131,AN_25,#FAC240
720575941503710807,76002024021549862,AN07B082,ascending,AN07B082,left,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941476367937,76353180547997372,DNge019,descending,DNge019,left,-7.91470621128499,-23.903948199692625,DN_11,#EFB135
720575941687936219,76353180547935474,AN19B076,ascending,AN19B076,right,-23.38060663242757,23.812800991591555,AN_10,#973EA9
720575941547048052,76354829547305129,AN07B071,ascending,AN07B071,right,-31.022217731670732,14.470979321059328,AN_04,#F35438
720575941560414579,76282811736237790,AN12B060,ascending,AN12B060,right,-0.22850493689000106,-20.513067614975828,AN_11,#EFB135
720575941537542376,76566279712206779,AN08B099,ascending,AN08B099,left,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941518261932,75930968015650921,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941655952340,76212442992109166,AN05B063_T3,ascending,AN05B063,left,18.70899297694743,0.7164691567984639,AN_21,#672775
720575941661233976,76001336827223378,DNpe011,descending,DNpe011,right,-30.83989809055745,4.326062309798342,DN_02,#F96A3C
720575941642966629,76071705504279383,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941471906602,76142074180751476,SNxx29,sensory_ascending,SNxx29,right,NA,NA,NA,NA
720575941505236133,76212442992341200,AN10B053,ascending,AN10B053,right,23.502179164691572,26.937514889296633,AN_23,#8D6F58
720575941522552823,76353180480372554,ANXXX470,ascending,ANXXX470,left,-4.493646841244097,-14.706992518845457,AN_13,#CF603E
720575941592644054,76001336760072785,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941610908137,76001336826821664,AN06A092,ascending,AN06A092,left,-29.041464786724443,16.173486340102297,AN_09,#EF9334
720575941470584128,76282811803715816,AN06A080,ascending,AN06A080,right,-23.50585077305257,18.402183163222414,AN_09,#EF9334
720575941603732921,76001336759943901,AN07B041,ascending,AN07B041,left,-27.086829166607256,14.423005688246828,AN_09,#EF9334
720575941553032839,75930968082751371,AN19B076,ascending,AN19B076,left,-23.38060663242757,23.812800991591555,AN_10,#973EA9
720575941490463541,76071705503947893,AN10B029,ascending,AN10B029,left,23.893776912494307,29.295209515151125,AN_23,#8D6F58
720575941436027168,76282811803753980,AN19B060,ascending,AN19B060,right,-26.979018192486162,21.871610271987063,AN_10,#973EA9
720575941458203859,76282811736792163,AN07B071,ascending,AN07B071,right,-31.022217731670732,14.470979321059328,AN_04,#F35438
720575941459354512,76142074247945259,AN09B042,ascending,AN09B042,right,24.63091375331462,-15.958440196457762,AN_18,#E92F2F
720575941415224348,76071705570887481,DNge116,descending,DNge116,left,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941571871241,76001336760126143,DNge091,descending,DNge091,left,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941399595555,75930968082726323,AN06A062,ascending,AN06A062,left,-25.377987842754717,15.883241283949953,AN_09,#EF9334
720575941488139214,76353180547846687,AN07B056,ascending,AN07B056,right,-27.554247837261553,15.688827145156008,AN_09,#EF9334
720575941473471072,76353180547932684,AN19B060,ascending,AN19B060,right,-26.979018192486162,21.871610271987063,AN_10,#973EA9
720575941464898326,76353180547816270,AN07B056,ascending,AN07B056,right,-27.554247837261553,15.688827145156008,AN_09,#EF9334
720575941513278457,76001336759434535,AN01B011,ascending,AN01B011,right,10.156165141864424,-10.953565013352293,AN_15,#61BAE7
720575941480704954,76212443059257441,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941480693187,76071705504029898,AN10B051,ascending,AN10B051,left,24.26920606593669,14.736780750807863,AN_22,#FA4141
720575941633163707,76001336760038501,AN07B069,ascending,AN07B069,left,-28.284682254986162,11.773197758254152,AN_04,#F35438
720575941505872965,76142074248452419,AN08B109,ascending,AN08B109,left,15.774039287372236,8.306453335341555,AN_25,#FAC240
720575941572660894,76071705504303678,DNg08_b,descending,DNg08_b,right,-18.333186130718584,6.524227726515871,DN_06,#695B52
720575941530080997,76282811736719494,DNg08_a,descending,DNg08_a,left,-20.585709552959795,8.536576855239016,DN_06,#695B52
720575941438719967,76001336760141266,DNg11,descending,DNg11,left,-22.48707292576253,10.4473425031272,DN_06,#695B52
720575941598660288,76282811736277709,AN12B060,ascending,AN12B060,right,-0.22850493689000106,-20.513067614975828,AN_11,#EFB135
720575941485562765,76001336759968147,DNge090,descending,DNge090,left,-22.887751560406084,12.130626308974367,DN_09,#EF9334
720575941552863489,76282811804018395,DNg92_b,descending,DNg92_b,left,-24.625782947735186,-1.6961867927941263,DN_02,#F96A3C
720575941558279972,76282811803817156,AN06A080,ascending,AN06A080,right,-23.50585077305257,18.402183163222414,AN_09,#EF9334
720575941554694372,76282811736850500,DNg36_a,descending,DNg36_a,right,-29.75559328098714,17.69934617286597,DN_09,#EF9334
720575941558973455,76212442992184289,AN05B071,ascending,AN05B071,right,19.382605571551924,-3.3379727720650614,AN_20,#409D3D
720575941579450745,75930968082569855,DNge020,descending,DNge020,right,-2.7545525838893603,-27.57226027244653,DN_11,#EFB135
720575941507351109,76353180547994524,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941477314612,76282811803344303,AN07B082,ascending,AN07B082,right,-31.499331455425615,10.373096096572024,AN_05,#9C9286
720575941636180597,76353180547918754,AN19B063,ascending,AN19B063,right,-24.30659196873128,22.144134151991945,AN_10,#973EA9
720575941497858121,76142074248397078,AN08B094,ascending,AN08B094,right,16.03041555385173,3.2759603143302023,AN_25,#FAC240
720575941473472608,76212443059248928,AN08B079,ascending,AN08B079,right,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941545219464,76212442992541996,AN10B051,ascending,AN10B051,right,24.26920606593669,14.736780750807863,AN_22,#FA4141
720575941536326805,76353180547890764,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941591761704,76282811870364422,DNg02_a,descending,DNg02_a,left,-23.680861454204912,-1.3030790209206522,DN_02,#F96A3C
720575941649976049,75930968015597579,DNge019,descending,DNge019,right,-7.91470621128499,-23.903948199692625,DN_11,#EFB135
720575941645076897,76356548339436438,AN08B079,ascending,AN08B079,left,-18.57535074253499,19.65180741554175,AN_08,#D73029
720575941688674200,76001336760239592,DNge115,descending,DNge115,left,-31.80166337986409,20.154746639784914,DN_09,#EF9334
720575941504849714,76001336826996304,AN06A062,ascending,AN06A062,left,-25.377987842754717,15.883241283949953,AN_09,#EF9334
720575941567187962,75930968083107512,DNg92_b,descending,DNg92_b,right,-24.625782947735186,-1.6961867927941263,DN_02,#F96A3C
720575941459782982,76142074315242163,SAxx01,sensory_ascending,SAxx01,left,NA,NA,NA,NA
720575941532753893,76142074315313120,AN06B075,ascending,AN06B075,right,9.704633731647139,-10.994045627060789,AN_15,#61BAE7
720575941437971541,75930968083143938,DNg01,descending,DNg01,right,-28.42799852390706,-1.563029658738035,DN_02,#F96A3C
720575941588123902,75930968015632576,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941703161562,76001336759880510,DNg07,descending,DNg07,right,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941545785524,76282811803368939,AN07B076,ascending,AN07B076,right,-29.78727815647542,14.600754368361574,AN_04,#F35438
720575941469018743,76212442992561496,AN08B099,ascending,AN08B099,right,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941473760554,75863486093369885,SAppxx,sensory_ascending,SAppxx,right,NA,NA,NA,NA
720575941505985409,76001336826934924,AN19B076,ascending,AN19B076,left,-23.38060663242757,23.812800991591555,AN_10,#973EA9
720575941489195724,76353180547932693,DNg12_a,descending,DNg12_a,left,-7.466798763470049,-23.880022418442625,DN_11,#EFB135
720575941642837842,76071705504208626,AN08B099,ascending,AN08B099,left,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941511473996,76282811803413570,DNge091,descending,DNge091,right,-18.352025013164873,13.14105473762427,DN_08,#D73029
720575941507409502,76001336826821665,DNge116,descending,DNge116,left,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941534288984,76212443059220657,AN06B057,ascending,AN06B057,right,-25.22475717564046,10.133695232924563,AN_06,#695B52
720575941538874317,76142074315245101,SAxx01,sensory_ascending,SAxx01,left,NA,NA,NA,NA
720575941473970747,76001336826657260,DNge116,descending,DNge116,left,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941554220571,76567036029030907,AN07B057,ascending,AN07B057,left,-34.974207859234205,8.127878773268801,AN_05,#9C9286
720575941528334539,76353180547907591,AN19B079,ascending,AN19B079,right,-24.050057392315264,22.40184174781714,AN_10,#973EA9
720575941513795660,76282811803763205,AN19B076,ascending,AN19B076,right,-23.38060663242757,23.812800991591555,AN_10,#973EA9
720575941513604442,76001336893778762,DNg110,descending,DNg110,right,-23.874567966656084,-2.2692283510598124,DN_02,#F96A3C
720575941558960143,76071705570895773,AN08B071,ascending,AN08B071,left,-19.022034626201982,20.26007043128882,AN_08,#D73029
720575941558189171,76071705504309150,DNg07,descending,DNg07,left,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941586999518,75021466747459903,SAxx01,sensory_ascending,SAxx01,right,NA,NA,NA,NA
720575941505831262,76567241919571668,AN10B047,ascending,AN10B047,left,24.436308879657393,18.926742184218508,AN_22,#FA4141
720575941558298660,76212442924978458,SNxx29,sensory_ascending,SNxx29,left,NA,NA,NA,NA
720575941606579309,76142074180693307,AN05B076,ascending,AN05B076,right,27.620705623431807,-13.756327998581785,AN_18,#E92F2F
720575941571707131,76001336827347901,DNg110,descending,DNg110,right,-23.874567966656084,-2.2692283510598124,DN_02,#F96A3C
720575941408363950,76071705504006986,AN17A076,ascending,AN17A076,right,18.64803792934001,-8.670457255783933,AN_20,#409D3D
720575941515238234,76001336760153223,DNg07,descending,DNg07,left,-16.221881847576494,13.896276104506594,DN_07,#5BB86E
720575941626222218,76001336827226043,DNp16,descending,DNp16,right,-28.937300663189287,7.192941772994143,DN_04,#F35438
720575941512661580,76001336826777997,AN06A095,ascending,AN06A095,left,-22.81606767673909,16.084508526381594,AN_09,#EF9334
720575941501878466,76353180547932702,AN19B065,ascending,AN19B065,right,-21.676020603374834,22.711843121108156,AN_10,#973EA9
720575941518951091,76001336760188835,DNg36_a,descending,DNg36_a,left,-29.75559328098714,17.69934617286597,DN_09,#EF9334
720575941532427698,76212442992382442,AN10B034_T3,ascending,AN10B034,right,21.741799373431807,15.672872173842531,AN_22,#FA4141
720575941503334962,76212442992373448,AN10B037,ascending,AN10B037,right,20.76797773341716,12.298126804885012,AN_22,#FA4141
720575941546970292,76001336827038859,DNp16,descending,DNp16,right,-28.937300663189287,7.192941772994143,DN_04,#F35438
720575941506164037,76001336760096504,DNg46,descending,DNg46,left,-35.99695489902913,9.914726841506106,DN_05,#9C9286
720575941592445291,76071705504074028,AN08B099,ascending,AN08B099,left,13.721905727191572,8.90343438392554,AN_25,#FAC240
720575941474324027,76001336760090781,SApp10,sensory_ascending,SApp10,right,NA,NA,NA,NA
720575941513419619,76001336760050135,DNge118,descending,DNge118,left,-29.252600650982256,10.803290951308352,DN_04,#F35438
720575941507724929,76001336826756622,DNge116,descending,DNge116,left,-24.44401071567952,13.769292461928469,DN_09,#EF9334
720575941515411603,76001336760239591,DNge111,descending,DNge111,left,-18.34146402378499,10.594623196181399,DN_07,#5BB86E
720575941448056669,76353180547879751,AN07B072,ascending,AN07B072,right,-30.50193117161214,15.132094967421633,AN_04,#F35438
720575941559022381,76282811736783307,DNge095,descending,DNge095,right,-28.91948793430745,10.819058048781496,DN_04,#F35438
720575941488722894,76282811803397161,SApp13,sensory_ascending,SApp13,left,NA,NA,NA,NA
720575941401375011,76071705503990000,AN10B051,ascending,AN10B051,left,24.26920606593669,14.736780750807863,AN_22,#FA4141
720575941433235744,75930968082695609,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941604982462,76071705504245327,DNg08_b,descending,DNg08_b,right,-18.333186130718584,6.524227726515871,DN_06,#695B52
720575941552168959,76212442992326834,AN10B048,ascending,AN10B048,right,23.765398998065596,27.632640469130617,AN_23,#8D6F58
720575941390604438,76353180547835670,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941474325297,76353180547915876,AN19B063,ascending,AN19B063,right,-24.30659196873128,22.144134151991945,AN_10,#973EA9
720575941592508453,75930968082767714,AN07B060,ascending,AN07B060,left,-22.43629167576253,19.759299862441164,AN_10,#973EA9
720575941562504546,76071705503866290,AN10B029,ascending,AN10B029,left,23.893776912494307,29.295209515151125,AN_23,#8D6F58
720575941480105039,75930968082652408,DNg12_e,descending,DNg12_e,right,-2.0903127004665087,-26.40645445579614,DN_11,#EFB135
720575941425384532,75930968082612274,AN19B060,ascending,AN19B060,left,-26.979018192486162,21.871610271987063,AN_10,#973EA9
720575941605024365,76001336827013785,AN07B063,ascending,AN07B063,left,-24.378060322002764,19.277324307021242,AN_10,#973EA9
